Date Time,File,Total,Returns,Sharpe Ratio,Max Drawdown,Trade Count
2024-12-14 20:35:22,data/converted/000826.SZ.csv,104109.71000000002,4.109710000000177,0.03273995308999895,67.42785948763623,741
2024-12-14 20:35:32,data/converted/600230.SH.csv,1359800.4700000004,1259.8004699999997,0.7676849004362578,38.13731983393123,654
2024-12-14 20:35:41,data/converted/600187.SH.csv,170592.72000000032,70.59272000000021,0.22475538429643638,68.51036684197827,715
2024-12-14 20:35:51,data/converted/600881.SH.csv,460360.39999999874,360.3604000000003,0.5484503031905199,29.57264078186152,660
2024-12-14 20:36:00,data/converted/002122.SZ.csv,518354.0899999989,418.354089999997,0.6041772795262073,33.436335840884766,578
2024-12-14 20:36:10,data/converted/300033.SZ.csv,1600687.0600000052,1500.687060000009,0.7086207907824565,58.48326477743917,696
2024-12-14 20:36:19,data/converted/600506.SH.csv,330101.79000000044,230.10179000000184,0.4187992167117744,39.75307316679493,558
2024-12-14 20:36:29,data/converted/002054.SZ.csv,222098.40000000113,122.09840000000231,0.2617149389990804,66.81132609456803,643
2024-12-14 20:36:39,data/converted/600572.SH.csv,236404.57000000053,136.40457000000072,0.2984951178979269,48.592416731706194,682
2024-12-14 20:36:49,data/converted/600467.SH.csv,278908.0800000003,178.9080799999987,0.3413531114544512,61.07445445875843,679
2024-12-14 20:36:59,data/converted/000933.SZ.csv,209710.28000000006,109.71027999999912,0.2629407901117217,69.77358119714788,811
2024-12-14 20:37:09,data/converted/600535.SH.csv,281510.9800000003,181.51097999999902,0.3567276874092376,51.17475813320171,751
2024-12-14 20:37:18,data/converted/000565.SZ.csv,222683.25999999937,122.68326000000087,0.30241925008707154,68.5342027904856,613
2024-12-14 20:37:28,data/converted/601139.SH.csv,107198.09000000011,7.198090000000468,-0.005418067670473015,42.96533609299833,733
